company_name,canonical_name,country,industry,aliases
Crest Dynamics Pte Ltd,Crest Dynamics,France,Data Analytics,Crest Dynamics
Arc Analytics GmbH,Arc Analytics,Ireland,InsurTech,Arc Analytics
Nordic Systems Pte Ltd,Nordic Systems,Netherlands,Data Analytics,Nordic Systems
Craft Research Co,Craft Research,Switzerland,AI/ML,Craft Research
Quantum Applications Co,Quantum Applications,Sweden,IoT,Quantum Applications
Nano Alliance AB,Nano Alliance,UAE,InsurTech,Nano Alliance
Global Collective Pvt Ltd,Global Collective,France,AI/ML,Global Collective
Nano Group GmbH,Nano Group,Israel,LegalTech,Nano Group
Global Group Co,Global Group,Brazil,Blockchain,Global Group
Byte Interactive GmbH,Byte Interactive,Brazil,Data Analytics,Byte Interactive
Link Ventures AB,Link Ventures,Brazil,EdTech,Link Ventures
Flow Digital LLC,Flow Digital,Poland,Telecom,Flow Digital
Bridge Alliance Ltd,Bridge Alliance,Australia,Software,Bridge Alliance
Smart Academy Corp,Smart Academy,Netherlands,PropTech,Smart Academy
Tech Innovations GmbH,Tech Innovations,UK,Cloud Computing,Tech Innovations
Zenith Applications Pvt Ltd,Zenith Applications,France,Retail Tech,Zenith Applications
Omega Works Group,Omega Works,Japan,Aerospace,Omega Works
Bridge Corp SA,Bridge Corp,Ireland,Media Tech,Bridge Corp
Craft Insights Pvt Ltd,Craft Insights,Israel,EdTech,Craft Insights
Apex Innovations Group,Apex Innovations,Japan,FinTech,Apex Innovations
Atlantic Infrastructure SA,Atlantic Infrastructure,Switzerland,Government IT,Atlantic Infrastructure
Pixel Works SA,Pixel Works,Sweden,Defense IT,Pixel Works
Info Dynamics GmbH,Info Dynamics,Netherlands,Telecom,Info Dynamics
Spark Technologies Group,Spark Technologies,UAE,Healthcare IT,Spark Technologies
Data Research Group,Data Research,Singapore,AI/ML,Data Research
Quantum Software SA,Quantum Software,Israel,InsurTech,Quantum Software
Wave Works Pvt Ltd,Wave Works,Germany,IoT,Wave Works
Node Cloud Inc,Node Cloud,Netherlands,ERP/CRM,Node Cloud
Digital Software AB,Digital Software,Israel,Gaming,Digital Software
United Labs Corp,United Labs,Japan,IoT,United Labs
Sys Innovations Pte Ltd,Sys Innovations,UK,Government IT,Sys Innovations
Info Engineering Ltd,Info Engineering,Australia,Retail Tech,Info Engineering
Orion Collective GmbH,Orion Collective,UAE,Retail Tech,Orion Collective
Super Consulting Pvt Ltd,Super Consulting,Romania,Retail Tech,Super Consulting
United Systems GmbH,United Systems,India,Logistics Tech,United Systems
Orion Digital AG,Orion Digital,Switzerland,Software,Orion Digital
Alpha Insights Ltd,Alpha Insights,Canada,Defense IT,Alpha Insights
Digital Ventures Group,Digital Ventures,Ireland,Blockchain,Digital Ventures
Code Applications Group,Code Applications,Mexico,Defense IT,Code Applications
Vertex Interactive Ltd,Vertex Interactive,Switzerland,IT Services,Vertex Interactive
Mega Intelligence AB,Mega Intelligence,Mexico,InsurTech,Mega Intelligence
United Data Co,United Data,Singapore,ERP/CRM,United Data
Orion Engineering Inc,Orion Engineering,France,IoT,Orion Engineering
Apex Collective Pvt Ltd,Apex Collective,South Korea,Healthcare IT,Apex Collective
Quantum Cloud LLC,Quantum Cloud,Brazil,Automotive Tech,Quantum Cloud
Bolt Partners Group,Bolt Partners,Singapore,Blockchain,Bolt Partners
Quantum Technologies Co,Quantum Technologies,Netherlands,FinTech,Quantum Technologies
Atlantic Studio Co,Atlantic Studio,Netherlands,Marketing Tech,Atlantic Studio
Hub Infrastructure Inc,Hub Infrastructure,Australia,Cybersecurity,Hub Infrastructure
Hyper Infrastructure LLC,Hyper Infrastructure,UAE,Gaming,Hyper Infrastructure
Core Solutions GmbH,Core Solutions,Canada,AI/ML,Core Solutions
Bolt Corp Group,Bolt Corp,Japan,E-Commerce,Bolt Corp
Flow Academy Ltd,Flow Academy,India,Media Tech,Flow Academy
Rapid Infrastructure SA,Rapid Infrastructure,Switzerland,Logistics Tech,Rapid Infrastructure
Prime Networks Pvt Ltd,Prime Networks,Japan,Healthcare IT,Prime Networks
Apex Systems Group,Apex Systems,UAE,Automotive Tech,Apex Systems
Nova Technologies GmbH,Nova Technologies,Romania,IT Services,Nova Technologies
Sys Academy LLC,Sys Academy,UK,Telecom,Sys Academy
Digital Software GmbH,Digital Software,Ireland,IoT,Digital Software
Hyper Consulting Corp,Hyper Consulting,South Korea,Marketing Tech,Hyper Consulting
Node Ventures Pte Ltd,Node Ventures,France,Logistics Tech,Node Ventures
Sys Software GmbH,Sys Software,Japan,PropTech,Sys Software
Alpha Networks Co,Alpha Networks,Australia,EdTech,Alpha Networks
Sigma Networks AG,Sigma Networks,India,Data Analytics,Sigma Networks
Elite Digital Group,Elite Digital,France,Automotive Tech,Elite Digital
Orion Technologies Group,Orion Technologies,Germany,Software,Orion Technologies
Smart Engineering Co,Smart Engineering,Brazil,HR Tech,Smart Engineering
Edge Labs Corp,Edge Labs,UAE,Cloud Computing,Edge Labs
Rapid Systems Group,Rapid Systems,Switzerland,Retail Tech,Rapid Systems
Node Group Corp,Node Group,Ireland,Retail Tech,Node Group
Omega Systems AB,Omega Systems,Poland,Data Analytics,Omega Systems
Pacific Infrastructure Co,Pacific Infrastructure,Netherlands,LegalTech,Pacific Infrastructure
Arc Technologies SA,Arc Technologies,Canada,Healthcare IT,Arc Technologies
Spark Systems AG,Spark Systems,Sweden,LegalTech,Spark Systems
Prime Data Ltd,Prime Data,Japan,Retail Tech,Prime Data
Nano Logic Corp,Nano Logic,Romania,Logistics Tech,Nano Logic
Flux Software Pvt Ltd,Flux Software,Poland,Gaming,Flux Software
United Alliance AG,United Alliance,Netherlands,Retail Tech,United Alliance
Rapid Solutions AG,Rapid Solutions,UK,Software,Rapid Solutions
Hub Insights AB,Hub Insights,UK,HR Tech,Hub Insights
Link Engineering Corp,Link Engineering,UK,PropTech,Link Engineering
Pro Platforms Co,Pro Platforms,Switzerland,IT Services,Pro Platforms
Summit Works AG,Summit Works,France,Software,Summit Works
Bridge Intelligence AG,Bridge Intelligence,France,IoT,Bridge Intelligence
Hyper Insights Pvt Ltd,Hyper Insights,USA,Media Tech,Hyper Insights
Aurora Platforms Group,Aurora Platforms,USA,Aerospace,Aurora Platforms
Info Infrastructure Ltd,Info Infrastructure,USA,PropTech,Info Infrastructure
Crest Corp GmbH,Crest Corp,Canada,Government IT,Crest Corp
Cyber Applications Inc,Cyber Applications,Canada,Blockchain,Cyber Applications
Bridge Digital LLC,Bridge Digital,Poland,InsurTech,Bridge Digital
Zenith Solutions AG,Zenith Solutions,Germany,IT Services,Zenith Solutions
Smart Research Inc,Smart Research,Romania,Government IT,Smart Research
Hyper Cloud Pvt Ltd,Hyper Cloud,Brazil,Media Tech,Hyper Cloud
Nano Solutions Group,Nano Solutions,Israel,LegalTech,Nano Solutions
Spark Alliance Pvt Ltd,Spark Alliance,India,FinTech,Spark Alliance
Premier Services Ltd,Premier Services,India,Gaming,Premier Services
Micro Intelligence Inc,Micro Intelligence,India,PropTech,Micro Intelligence
Tech Applications SA,Tech Applications,Switzerland,Cloud Computing,Tech Applications
Edge Data Pte Ltd,Edge Data,Canada,Logistics Tech,Edge Data
Premier Alliance AG,Premier Alliance,Switzerland,AI/ML,Premier Alliance
Zenith Studio Co,Zenith Studio,Switzerland,LegalTech,Zenith Studio
Rapid Insights AB,Rapid Insights,Mexico,Media Tech,Rapid Insights
Logic Group Corp,Logic Group,Poland,Cybersecurity,Logic Group
Node Platforms AB,Node Platforms,Romania,Aerospace,Node Platforms
Flux Data Ltd,Flux Data,South Korea,E-Commerce,Flux Data
Link Works GmbH,Link Works,Romania,Healthcare IT,Link Works
Quantum Platforms Pvt Ltd,Quantum Platforms,Germany,Aerospace,Quantum Platforms
Global Applications AB,Global Applications,Romania,Cloud Computing,Global Applications
Super Insights Corp,Super Insights,India,Cloud Computing,Super Insights
Pro Technologies Group,Pro Technologies,Brazil,AgriTech,Pro Technologies
Logic Interactive Ltd,Logic Interactive,UAE,Retail Tech,Logic Interactive
Nano Innovations Ltd,Nano Innovations,Mexico,Media Tech,Nano Innovations
Pacific Data Ltd,Pacific Data,Poland,Telecom,Pacific Data
Atlantic Cloud AB,Atlantic Cloud,Netherlands,FinTech,Atlantic Cloud
Wave Academy Pte Ltd,Wave Academy,UAE,ERP/CRM,Wave Academy
Wave Insights SA,Wave Insights,India,ERP/CRM,Wave Insights
Zen Software Pvt Ltd,Zen Software,France,Cloud Computing,Zen Software
Dev Corp Corp,Dev Corp,South Korea,Cybersecurity,Dev Corp
Grid Technologies AB,Grid Technologies,Canada,LegalTech,Grid Technologies
Cyber Innovations AB,Cyber Innovations,Sweden,AgriTech,Cyber Innovations
Alpha Engineering GmbH,Alpha Engineering,Romania,Retail Tech,Alpha Engineering
Node Studio SA,Node Studio,South Korea,InsurTech,Node Studio
Mega Works Corp,Mega Works,Singapore,Aerospace,Mega Works
United Applications Pte Ltd,United Applications,Brazil,Blockchain,United Applications
Byte Solutions GmbH,Byte Solutions,Romania,HR Tech,Byte Solutions
Allied Innovations AG,Allied Innovations,UK,IT Services,Allied Innovations
Dev Networks Pvt Ltd,Dev Networks,Romania,PropTech,Dev Networks
Info Engineering Group,Info Engineering,Sweden,Blockchain,Info Engineering
Quantum Data Inc,Quantum Data,Germany,IoT,Quantum Data
Flow Data Corp,Flow Data,Canada,HR Tech,Flow Data
Cloud Insights Pvt Ltd,Cloud Insights,Japan,Cloud Computing,Cloud Insights
Peak Group Pte Ltd,Peak Group,UK,Healthcare IT,Peak Group
Global Corp AG,Global Corp,Switzerland,Software,Global Corp
Ultra Group Pvt Ltd,Ultra Group,South Korea,EdTech,Ultra Group
Logic Corp Co,Logic Corp,UAE,Telecom,Logic Corp
Data Platforms AB,Data Platforms,Australia,E-Commerce,Data Platforms
Cloud Partners Inc,Cloud Partners,Switzerland,Blockchain,Cloud Partners
Digital Studio Corp,Digital Studio,France,Cybersecurity,Digital Studio
Net Platforms GmbH,Net Platforms,India,Marketing Tech,Net Platforms
Core Works Pvt Ltd,Core Works,India,Logistics Tech,Core Works
Omega Applications Inc,Omega Applications,Netherlands,Aerospace,Omega Applications
Peak Digital Inc,Peak Digital,Ireland,Aerospace,Peak Digital
Nordic Digital Co,Nordic Digital,UK,Logistics Tech,Nordic Digital
Allied Alliance Group,Allied Alliance,Brazil,FinTech,Allied Alliance
Data Software Pte Ltd,Data Software,Japan,AI/ML,Data Software
Pacific Engineering Corp,Pacific Engineering,Singapore,InsurTech,Pacific Engineering
Forge Insights AG,Forge Insights,USA,E-Commerce,Forge Insights
Vector Corp Pte Ltd,Vector Corp,Germany,LegalTech,Vector Corp
United Insights AG,United Insights,Switzerland,Automotive Tech,United Insights
Nano Innovations AG,Nano Innovations,Japan,Telecom,Nano Innovations
Dev Consulting Ltd,Dev Consulting,UK,Blockchain,Dev Consulting
Tech Data Co,Tech Data,Germany,Data Analytics,Tech Data
Apex Software Corp,Apex Software,Israel,Gaming,Apex Software
Nano Applications Group,Nano Applications,Canada,IT Services,Nano Applications
Pacific Services AG,Pacific Services,USA,Healthcare IT,Pacific Services
Arc Group Inc,Arc Group,Canada,Software,Arc Group
Orion Infrastructure GmbH,Orion Infrastructure,South Korea,Defense IT,Orion Infrastructure
Dev Digital AG,Dev Digital,Poland,E-Commerce,Dev Digital
Spark Consulting AB,Spark Consulting,Germany,Cybersecurity,Spark Consulting
Bridge Academy SA,Bridge Academy,Japan,Defense IT,Bridge Academy
Allied Applications Co,Allied Applications,Sweden,Retail Tech,Allied Applications
Pacific Corp Corp,Pacific Corp,Canada,Logistics Tech,Pacific Corp
Premier Solutions LLC,Premier Solutions,Germany,Cloud Computing,Premier Solutions
Grid Infrastructure Pte Ltd,Grid Infrastructure,Australia,Cybersecurity,Grid Infrastructure
Code Consulting Pte Ltd,Code Consulting,Sweden,Retail Tech,Code Consulting
Nexus Cloud Ltd,Nexus Cloud,Sweden,EdTech,Nexus Cloud
Micro Infrastructure Pvt Ltd,Micro Infrastructure,UK,Government IT,Micro Infrastructure
Cloud Services Inc,Cloud Services,Canada,ERP/CRM,Cloud Services
Cloud Works Ltd,Cloud Works,Netherlands,Automotive Tech,Cloud Works
Pixel Studio Inc,Pixel Studio,Ireland,PropTech,Pixel Studio
Hyper Alliance SA,Hyper Alliance,UAE,Retail Tech,Hyper Alliance
Aurora Alliance Ltd,Aurora Alliance,UK,Software,Aurora Alliance
Arc Interactive Ltd,Arc Interactive,France,Blockchain,Arc Interactive
Omega Solutions Corp,Omega Solutions,Singapore,Retail Tech,Omega Solutions
Alpha Insights LLC,Alpha Insights,USA,Retail Tech,Alpha Insights
Aurora Networks Co,Aurora Networks,Ireland,Marketing Tech,Aurora Networks
Nordic Intelligence Co,Nordic Intelligence,Australia,InsurTech,Nordic Intelligence
Hub Partners LLC,Hub Partners,UAE,Logistics Tech,Hub Partners
Crest Dynamics AB,Crest Dynamics,Australia,PropTech,Crest Dynamics
Vector Logic AB,Vector Logic,Poland,ERP/CRM,Vector Logic
Mega Logic Pte Ltd,Mega Logic,Germany,Marketing Tech,Mega Logic
Nano Engineering GmbH,Nano Engineering,Singapore,Media Tech,Nano Engineering
Nano Academy Pte Ltd,Nano Academy,UAE,AgriTech,Nano Academy
Vertex Collective AG,Vertex Collective,India,AI/ML,Vertex Collective
Swift Software Pte Ltd,Swift Software,Mexico,Defense IT,Swift Software
Node Labs LLC,Node Labs,UK,Logistics Tech,Node Labs
Pixel Consulting SA,Pixel Consulting,UK,Government IT,Pixel Consulting
Ultra Corp Corp,Ultra Corp,France,Retail Tech,Ultra Corp
Spark Innovations Group,Spark Innovations,USA,Blockchain,Spark Innovations
Apex Group AB,Apex Group,France,Media Tech,Apex Group
Craft Engineering Group,Craft Engineering,Ireland,EdTech,Craft Engineering
Orion Applications AG,Orion Applications,UAE,E-Commerce,Orion Applications
Byte Intelligence LLC,Byte Intelligence,Mexico,HR Tech,Byte Intelligence
Data Ventures AG,Data Ventures,South Korea,AI/ML,Data Ventures
Core Analytics Corp,Core Analytics,Singapore,Retail Tech,Core Analytics
Alpha Corp AB,Alpha Corp,UK,Gaming,Alpha Corp
Grid Data AG,Grid Data,Germany,IT Services,Grid Data
Grid Systems Group,Grid Systems,USA,AI/ML,Grid Systems
Elite Alliance Corp,Elite Alliance,Switzerland,E-Commerce,Elite Alliance
Solar Labs Co,Solar Labs,Canada,InsurTech,Solar Labs
Nova Academy Inc,Nova Academy,Singapore,Blockchain,Nova Academy
Micro Dynamics SA,Micro Dynamics,Poland,Healthcare IT,Micro Dynamics
Nordic Software Pvt Ltd,Nordic Software,UK,Marketing Tech,Nordic Software
Peak Logic Group,Peak Logic,France,Media Tech,Peak Logic
Wave Corp Ltd,Wave Corp,Germany,FinTech,Wave Corp
Cyber Studio AG,Cyber Studio,Japan,Aerospace,Cyber Studio
Pixel Labs Pvt Ltd,Pixel Labs,Singapore,FinTech,Pixel Labs
Allied Solutions Pte Ltd,Allied Solutions,Israel,EdTech,Allied Solutions
Cyber Labs Inc,Cyber Labs,UAE,Logistics Tech,Cyber Labs
Logic Works SA,Logic Works,USA,IT Services,Logic Works
Rapid Analytics Pte Ltd,Rapid Analytics,USA,Cybersecurity,Rapid Analytics
Flow Group Pte Ltd,Flow Group,South Korea,Retail Tech,Flow Group
Global Technologies Inc,Global Technologies,Canada,FinTech,Global Technologies
Orion Networks Co,Orion Networks,UK,Retail Tech,Orion Networks
Data Solutions Pte Ltd,Data Solutions,UK,LegalTech,Data Solutions
Elite Partners AB,Elite Partners,Mexico,Aerospace,Elite Partners
Net Engineering SA,Net Engineering,France,Media Tech,Net Engineering
Aurora Works Corp,Aurora Works,Singapore,Data Analytics,Aurora Works
Edge Digital Inc,Edge Digital,USA,Data Analytics,Edge Digital
Solar Cloud SA,Solar Cloud,Netherlands,Defense IT,Solar Cloud
Grid Research AG,Grid Research,Ireland,E-Commerce,Grid Research
Digital Alliance GmbH,Digital Alliance,UK,Retail Tech,Digital Alliance
Summit Alliance AG,Summit Alliance,Poland,IoT,Summit Alliance
Bolt Alliance GmbH,Bolt Alliance,Switzerland,Logistics Tech,Bolt Alliance
Wave Insights LLC,Wave Insights,Singapore,AgriTech,Wave Insights
Bolt Services Inc,Bolt Services,Sweden,AgriTech,Bolt Services
Premier Works Group,Premier Works,Japan,Logistics Tech,Premier Works
Orion Applications Pte Ltd,Orion Applications,UK,Government IT,Orion Applications
Sigma Alliance AB,Sigma Alliance,Brazil,HR Tech,Sigma Alliance
Soft Technologies Corp,Soft Technologies,Germany,Gaming,Soft Technologies
Ultra Analytics Pte Ltd,Ultra Analytics,Japan,Cybersecurity,Ultra Analytics
Forge Cloud Inc,Forge Cloud,South Korea,AI/ML,Forge Cloud
Soft Engineering Corp,Soft Engineering,Romania,Telecom,Soft Engineering
Arc Software SA,Arc Software,Romania,ERP/CRM,Arc Software
Data Solutions GmbH,Data Solutions,Netherlands,AgriTech,Data Solutions
Sys Applications Pvt Ltd,Sys Applications,USA,E-Commerce,Sys Applications
Net Consulting Inc,Net Consulting,South Korea,Gaming,Net Consulting
Hub Interactive Corp,Hub Interactive,Japan,AI/ML,Hub Interactive
Web Technologies Pvt Ltd,Web Technologies,Israel,Retail Tech,Web Technologies
Sync Academy Pvt Ltd,Sync Academy,Israel,IoT,Sync Academy
Peak Services SA,Peak Services,Canada,Marketing Tech,Peak Services
Allied Technologies AG,Allied Technologies,India,LegalTech,Allied Technologies
Nordic Systems Co,Nordic Systems,USA,HR Tech,Nordic Systems
Micro Partners GmbH,Micro Partners,Germany,Retail Tech,Micro Partners
Nexus Ventures LLC,Nexus Ventures,USA,Retail Tech,Nexus Ventures
Soft Research GmbH,Soft Research,Switzerland,FinTech,Soft Research
Summit Applications Co,Summit Applications,Sweden,E-Commerce,Summit Applications
Vector Cloud Co,Vector Cloud,France,Blockchain,Vector Cloud
Aurora Innovations AG,Aurora Innovations,Sweden,Aerospace,Aurora Innovations
Flow Collective LLC,Flow Collective,Germany,Marketing Tech,Flow Collective
Nexus Logic Corp,Nexus Logic,Australia,ERP/CRM,Nexus Logic
Spark Innovations AG,Spark Innovations,France,Media Tech,Spark Innovations
Peak Collective SA,Peak Collective,Sweden,Defense IT,Peak Collective
Prime Dynamics SA,Prime Dynamics,India,AI/ML,Prime Dynamics
Peak Data LLC,Peak Data,Singapore,Software,Peak Data
Global Research Co,Global Research,Netherlands,E-Commerce,Global Research
Pacific Services Pvt Ltd,Pacific Services,South Korea,Defense IT,Pacific Services
Tech Labs Pvt Ltd,Tech Labs,Sweden,Cloud Computing,Tech Labs
Quantum Intelligence GmbH,Quantum Intelligence,Switzerland,Data Analytics,Quantum Intelligence
Sys Software SA,Sys Software,Canada,Cloud Computing,Sys Software
Nordic Solutions GmbH,Nordic Solutions,USA,PropTech,Nordic Solutions
Allied Labs AG,Allied Labs,Brazil,Government IT,Allied Labs
Edge Engineering Pte Ltd,Edge Engineering,Sweden,Media Tech,Edge Engineering
Nordic Corp GmbH,Nordic Corp,Germany,Healthcare IT,Nordic Corp
Sync Analytics SA,Sync Analytics,Japan,Media Tech,Sync Analytics
Soft Ventures AG,Soft Ventures,Canada,InsurTech,Soft Ventures
Wave Corp Pte Ltd,Wave Corp,Canada,EdTech,Wave Corp
Peak Cloud AG,Peak Cloud,Mexico,Gaming,Peak Cloud
Prime Analytics Co,Prime Analytics,Mexico,Aerospace,Prime Analytics
Soft Technologies Ltd,Soft Technologies,Singapore,E-Commerce,Soft Technologies
Ultra Intelligence Pte Ltd,Ultra Intelligence,South Korea,Aerospace,Ultra Intelligence
Swift Intelligence Pte Ltd,Swift Intelligence,India,Retail Tech,Swift Intelligence
